Protein ID,Brain,Heart,Intestine,Kidney,Liver,Lung,Pancreas,PerirenalFat,Spleen,Stomach,Testicle,Thymus,CV
IPI00362888.3,2125600.0,309890.0,926360.0,1235400.0,1096700.0,1913700.0,1163800.0,458890.0,904930.0,9025100.0,1440800.0,1256200.0,127.73
IPI00362970.2,17912000.0,12323000.0,38517000.0,39721000.0,15273000.0,23658000.0,11687000.0,5964100.0,28588000.0,14916000.0,18093000.0,53785000.0,60.59
IPI00363028.2,699240.0,612460.0,1010800.0,738500.0,885880.0,761900.0,3296900.0,2590800.0,1090400.0,995230.0,830650.0,793500.0,70.73
IPI00363173.3,399710.0,941910.0,6510000.0,3955200.0,9432500.0,3835600.0,34806000.0,2871300.0,1861900.0,1663300.0,3053700.0,2450100.0,157.36
IPI00363207.2,8682200.0,3689300.0,6429100.0,14536000.0,6688800.0,7554800.0,21565000.0,4898600.0,8992800.0,1414300.0,7159400.0,2699100.0,69.98
IPI00363275.1,3371500.0,557970.0,299720.0,535620.0,2771200.0,480950.0,200030.0,365240.0,983420.0,1788900.0,261850.0,261430.0,108.5
IPI00363378.3,284390.0,108120.0,196220.0,214280.0,202040.0,379220.0,104920.0,192720.0,101570.0,120370.0,130560.0,245610.0,44.53
IPI00363433.3,136300.0,330140.0,1285700.0,650810.0,641450.0,2307600.0,272080.0,462180.0,2831300.0,1022000.0,1367700.0,3386000.0,87.52
IPI00363456.5,8833600.0,21178000.0,14159000.0,22665000.0,7559300.0,15079000.0,4461500.0,3507400.0,15590000.0,2663600.0,17520000.0,29647000.0,62.17
IPI00363498.3,9117600.0,3374600.0,1229700.0,851260.0,358690.0,1509900.0,511870.0,4401000.0,759530.0,1622600.0,909870.0,767440.0,118.77
IPI00363650.3,2907300.0,887920.0,2077900.0,2694100.0,1774000.0,1855400.0,631600.0,1568800.0,3304800.0,646620.0,3843000.0,6976800.0,72.49
IPI00363771.3,21069000.0,13746000.0,30270000.0,34404000.0,43815000.0,20094000.0,18946000.0,36153000.0,30731000.0,32870000.0,42554000.0,30389000.0,31.85
IPI00363856.3,867270.0,3104000.0,1315000.0,1232000.0,1043100.0,1584200.0,1032700.0,883630.0,2427900.0,1306900.0,415950.0,1650200.0,52.04
IPI00364249.3,181690.0,357740.0,418820.0,373340.0,320540.0,191110.0,261670.0,437150.0,344590.0,3286700.0,465360.0,338520.0,147.31
IPI00364284.4,3830200.0,11957000.0,539080.0,7091000.0,557620.0,30296000.0,641730.0,10477000.0,1816300.0,778470.0,3147700.0,2576200.0,139.21
IPI00364342.4,1595000.0,691940.0,500000.0,1058300.0,562510.0,612850.0,1796400.0,1055000.0,543510.0,2060800.0,697290.0,1012200.0,52.31
IPI00364387.3,319390.0,256070.0,140350.0,375460.0,548750.0,737160.0,154130.0,140510.0,396870.0,89972.0,191200.0,221760.0,64.43
IPI00364414.2,3230800.0,2298200.0,2482900.0,1049300.0,5248300.0,3623600.0,1035200.0,3608800.0,2187500.0,2617400.0,5229100.0,3210200.0,45.3
IPI00364478.3,2186200.0,10023000.0,801070.0,3574500.0,343610.0,20730000.0,1463200.0,6533500.0,703580.0,1301300.0,238380.0,1069200.0,147.2
IPI00364839.2,667400.0,1523500.0,1572600.0,972980.0,389640.0,1042200.0,670830.0,823030.0,875300.0,826650.0,669290.0,1070200.0,37.44
IPI00364864.3,1142300.0,279130.0,900170.0,351230.0,607730.0,420260.0,434060.0,420880.0,2177700.0,3060700.0,1200200.0,2491100.0,84.12
IPI00364981.2,1200200.0,319480.0,1956100.0,816070.0,1863100.0,2696700.0,1308700.0,1527500.0,8120000.0,889310.0,6434200.0,5093500.0,92.83
IPI00364983.2,576260.0,1559600.0,5159800.0,2096800.0,14081000.0,3879600.0,9575400.0,919080.0,2939200.0,1293600.0,2208700.0,6342600.0,96.25
IPI00364987.4,1570800.0,584290.0,1346400.0,1409600.0,2618200.0,2139200.0,959440.0,2719900.0,1905400.0,1384100.0,1612800.0,1666300.0,37.35
IPI00365163.2,2719900.0,1824500.0,1087000.0,2082300.0,1465800.0,944480.0,852550.0,1130800.0,987680.0,750680.0,270890.0,1167800.0,51.86
IPI00365286.3,1348600.0,38450000.0,7030500.0,14799000.0,5044500.0,24921000.0,4157000.0,5214300.0,12792000.0,31546000.0,1666600.0,2652700.0,100.95
IPI00365351.4,740410.0,418310.0,1348100.0,2425300.0,1248800.0,4036800.0,269670.0,816950.0,5947500.0,189300.0,1869100.0,4984900.0,96.03
IPI00365366.2,170600.0,5458900.0,2846100.0,1874400.0,131560.0,1067000.0,655850.0,503650.0,602620.0,275810.0,23446.0,1375200.0,125.23
IPI00365414.3,1131000.0,1426700.0,1434200.0,1860000.0,1503300.0,2197500.0,2794800.0,353510.0,1647500.0,3660700.0,1018800.0,4538300.0,60.1
IPI00365487.2,3750500.0,14677000.0,23194000.0,14831000.0,37337000.0,12935000.0,15847000.0,22385000.0,26679000.0,9713300.0,20472000.0,15120000.0,48.13
IPI00365488.2,353270.0,500540.0,4476300.0,848700.0,1490700.0,3714600.0,423590.0,706160.0,12410000.0,757490.0,2878600.0,7700700.0,122.38
IPI00365569.3,131080.0,494160.0,994130.0,3661000.0,3431600.0,1262300.0,604800.0,799720.0,3321800.0,2556800.0,1787500.0,1156200.0,74.12
IPI00365580.4,2959000.0,2345400.0,4702000.0,2660200.0,9312400.0,8794900.0,1180400.0,1782500.0,9623000.0,985290.0,6849200.0,5636400.0,68.33
IPI00365600.3,11503000.0,716390.0,1179900.0,1668900.0,630390.0,1850400.0,838310.0,19603000.0,1354300.0,9073200.0,2123000.0,4553300.0,128.4
IPI00365626.3,10246000.0,4532400.0,7106900.0,4103700.0,13155000.0,12167000.0,3194100.0,2672400.0,6568200.0,1234800.0,15902000.0,4127600.0,66.44
IPI00365718.3,2436900.0,1026200.0,4402500.0,2023300.0,4015200.0,3802200.0,643170.0,1852800.0,8612100.0,2547400.0,1341400.0,7234300.0,74.03
IPI00365792.3,2870400.0,1734400.0,8712600.0,3094500.0,12867000.0,12673000.0,6131300.0,1633500.0,20272000.0,4297500.0,19731000.0,16065000.0,75.68
IPI00365808.4,1073900.0,1191700.0,3523500.0,2317600.0,12207000.0,2196200.0,5708700.0,2440300.0,1994400.0,3950900.0,1353000.0,1587400.0,94.36
IPI00365864.3,1654800.0,13145000.0,11877000.0,29882000.0,3608300.0,1052900.0,3108500.0,3390500.0,2206200.0,3291200.0,978530.0,2907900.0,130.6
IPI00365929.1,9227500.0,6935800.0,28591000.0,15585000.0,115060000.0,9025900.0,49612000.0,58836000.0,38511000.0,32364000.0,51056000.0,7524100.0,88.9
IPI00365935.3,130770000.0,49024000.0,134140000.0,70376000.0,133930000.0,55016000.0,33173000.0,128560000.0,93808000.0,10071000.0,397380000.0,71914000.0,91.91
IPI00365985.4,1594900.0,1152500.0,5551800.0,2521400.0,30767000.0,980010.0,19629000.0,4377100.0,7502100.0,7948600.0,19747000.0,1146500.0,112.34
IPI00365999.1,10733000.0,6228600.0,11895000.0,13583000.0,9961900.0,9246300.0,3871600.0,3197700.0,19513000.0,7145300.0,7017700.0,39455000.0,82.69
IPI00366038.3,3171700.0,2175800.0,4216100.0,1732600.0,3708700.0,3942600.0,2130900.0,2632500.0,3420400.0,5432500.0,3983300.0,6007800.0,36.67
IPI00366047.3,1682400.0,2139800.0,1797600.0,1920300.0,1063100.0,2972500.0,755080.0,1039200.0,3001300.0,2007100.0,4744500.0,8818400.0,83.42
IPI00366107.2,644160.0,1216900.0,12958000.0,8324500.0,3874700.0,29585000.0,1406200.0,9657800.0,98180000.0,13207000.0,2089500.0,36631000.0,152.56
IPI00366110.3,17642000.0,32863000.0,11391000.0,8014500.0,26402000.0,24873000.0,2234800.0,20096000.0,34658000.0,17997000.0,97442000.0,13679000.0,96.0
IPI00366237.5,935960.0,514910.0,393650.0,117820.0,627740.0,423780.0,168640.0,2361900.0,326940.0,810230.0,456720.0,674400.0,90.64
IPI00366249.4,920590.0,330910.0,1099200.0,1354200.0,1616300.0,831130.0,1133500.0,229390.0,964060.0,812300.0,1252700.0,1297300.0,40.95
IPI00366292.1,4697200.0,14903000.0,8593200.0,13632000.0,5943700.0,4609000.0,89914000.0,15437000.0,5208500.0,5870100.0,5343300.0,4718200.0,160.93
IPI00366296.2,549060.0,3386500.0,521990.0,163430.0,237660.0,292850.0,106590.0,207720.0,489810.0,2469700.0,900230.0,367500.0,127.79
IPI00366297.4,4186200.0,4426000.0,793550.0,2275800.0,468120.0,4280500.0,581130.0,2049500.0,1068400.0,433510.0,203820.0,461420.0,93.41
IPI00366370.3,12141000.0,18261000.0,50617000.0,34039000.0,56482000.0,19339000.0,56959000.0,16279000.0,30624000.0,17514000.0,65412000.0,33598000.0,54.46
IPI00366400.1,2151000.0,506280.0,2195800.0,2341800.0,18798000.0,5638400.0,2613100.0,1874400.0,8650300.0,12192000.0,1708400.0,2013100.0,109.01
IPI00366539.3,2247500.0,1898700.0,3137200.0,3563300.0,3035800.0,4393600.0,1329400.0,1185400.0,3987000.0,6183900.0,3927600.0,6120300.0,48.13
IPI00366572.4,5977900.0,1168300.0,7542000.0,2406300.0,11727000.0,3960300.0,1228900.0,2591000.0,6213500.0,6751200.0,3488700.0,4284400.0,63.71
IPI00366799.3,8031200.0,2708900.0,1311300.0,6418900.0,1804300.0,2857800.0,8684100.0,1074100.0,4463200.0,11537000.0,402250.0,4021500.0,78.92
IPI00366800.3,787410.0,938790.0,1241300.0,1820900.0,3161500.0,2651300.0,1926500.0,5803400.0,2331100.0,1671400.0,772510.0,2395300.0,65.24
IPI00366866.2,2003700.0,2151200.0,2211900.0,4643900.0,1642600.0,1603700.0,922340.0,2343500.0,1586300.0,1959100.0,4328700.0,1619000.0,49.4
IPI00366955.4,13207000.0,570580.0,3293400.0,3949000.0,8253900.0,3798300.0,713670.0,4401900.0,1778700.0,4018500.0,1431900.0,985830.0,94.39
IPI00367000.3,3333900.0,1265700.0,791780.0,367070.0,776550.0,1131600.0,1721300.0,1035700.0,456640.0,2523200.0,786900.0,198960.0,77.0
IPI00367110.3,583410.0,1257800.0,266170.0,2342800.0,1192600.0,821240.0,547550.0,780280.0,148060.0,464420.0,1289100.0,390090.0,72.35
IPI00367142.3,201430.0,1229700.0,168100.0,114920.0,101600.0,316470.0,95862.0,124030.0,271990.0,426880.0,421110.0,550350.0,95.08
IPI00367304.5,976180.0,314140.0,661690.0,848200.0,382340.0,1192900.0,203810.0,506970.0,1573700.0,899740.0,1067600.0,1457000.0,52.62
IPI00367452.3,3087400.0,422300.0,1539000.0,1666800.0,424650.0,1127700.0,2266000.0,473870.0,207680.0,2456200.0,634210.0,224400.0,81.08
IPI00367479.4,2131200.0,4672500.0,20494000.0,846350.0,297910.0,21716000.0,483750.0,744990.0,76757.0,10846000.0,96375.0,2528900.0,146.6
IPI00367836.2,1861700.0,301170.0,928740.0,1800600.0,675100.0,956890.0,246010.0,1145500.0,1855400.0,2783100.0,1281000.0,1107900.0,58.58
IPI00367926.2,398790.0,103290.0,239370.0,199950.0,549740.0,692420.0,317210.0,498280.0,595660.0,834870.0,385730.0,109750.0,56.37
IPI00367930.4,791540.0,490560.0,1985500.0,1786800.0,774640.0,3511900.0,3891000.0,353630.0,1806900.0,1329200.0,245750.0,1816400.0,75.07
IPI00368041.3,1460400.0,1269200.0,2689200.0,2398900.0,3038400.0,5558300.0,1282800.0,759840.0,7804300.0,3067700.0,5641900.0,8548400.0,72.71
IPI00368144.3,1130000.0,3757700.0,2784200.0,2421600.0,1771300.0,1713800.0,655440.0,1246700.0,1439100.0,944290.0,4341800.0,918400.0,60.94
IPI00368287.3,1517800.0,526670.0,2680200.0,1399900.0,2402800.0,2541600.0,368900.0,921070.0,5079000.0,2644300.0,3550000.0,4220400.0,62.97
IPI00368304.2,3882100.0,1529800.0,2265500.0,5550400.0,4325400.0,5957700.0,6133100.0,3640000.0,6177200.0,4117400.0,12643000.0,9984400.0,56.74
IPI00368326.5,567920.0,1676400.0,1289500.0,830590.0,1924700.0,946950.0,2215800.0,3656600.0,1727000.0,5287600.0,302550.0,594650.0,82.43
IPI00368347.2,5524100.0,3680000.0,3399200.0,2410000.0,5842100.0,1666500.0,10999000.0,2045500.0,2958100.0,15832000.0,2587700.0,2052100.0,87.54
IPI00368359.3,378340.0,129830.0,157450.0,479140.0,356660.0,382910.0,347990.0,60468.0,404790.0,87511.0,84642.0,440960.0,57.07
IPI00368441.1,2970100.0,1401300.0,3323700.0,4199100.0,3172300.0,6554600.0,1111500.0,2188000.0,7146900.0,2230600.0,3064800.0,9321300.0,64.49
IPI00368462.4,220570.0,813000.0,268930.0,1147500.0,415810.0,3083700.0,11011000.0,4994800.0,1056100.0,1318100.0,333400.0,308240.0,151.32
IPI00368473.3,1159800.0,1239700.0,4928400.0,2705500.0,3354500.0,6472600.0,701990.0,2207400.0,5690100.0,4295200.0,2159600.0,7837400.0,64.23
IPI00368476.3,2426400.0,1787300.0,5169800.0,2216200.0,9304500.0,6447900.0,1031000.0,4996700.0,15419000.0,7306000.0,8632900.0,9750300.0,67.52
IPI00368617.2,3635300.0,318670.0,653180.0,1156900.0,491640.0,3176300.0,1169500.0,1129700.0,4377200.0,4768600.0,411210.0,1154500.0,87.54
IPI00368692.5,105100000.0,95093000.0,194410000.0,239770000.0,110610000.0,163840000.0,100980000.0,60229000.0,186080000.0,119820000.0,215840000.0,341850000.0,49.2
IPI00368799.2,1160000.0,2049000.0,4040500.0,3733600.0,3862500.0,5111400.0,2498200.0,2915400.0,6527800.0,12329000.0,5583200.0,9815700.0,65.76
IPI00369205.1,398080.0,181830.0,1041400.0,609090.0,727230.0,1089000.0,442400.0,306540.0,1030400.0,1325700.0,499130.0,1867800.0,61.97
IPI00369227.3,10326000.0,8555000.0,30792000.0,10676000.0,35685000.0,12840000.0,74465000.0,8419800.0,15938000.0,30122000.0,37577000.0,14340000.0,79.76
IPI00369439.3,416290.0,747230.0,591020.0,662800.0,792910.0,1226500.0,281260.0,606700.0,780010.0,609870.0,5210500.0,707070.0,126.26
IPI00369671.3,24646000.0,1833000.0,794780.0,3355700.0,4427600.0,922550.0,1469100.0,4723900.0,659670.0,976150.0,1832900.0,298710.0,175.5
IPI00369799.2,1303300.0,2424300.0,1707300.0,2293500.0,5549000.0,2612100.0,1678200.0,1310600.0,2055000.0,1243600.0,341340.0,588780.0,69.39
IPI00369961.3,1746900.0,596530.0,2177900.0,1911600.0,7633800.0,2833200.0,135620.0,979250.0,1636700.0,3513500.0,3137400.0,2558000.0,80.36
IPI00370092.3,1810000.0,445510.0,3752800.0,827830.0,5864000.0,2789000.0,2623700.0,8655900.0,5411000.0,3214400.0,10620000.0,3798800.0,73.45
IPI00370107.1,3129700.0,1787800.0,3734200.0,1556100.0,1852500.0,7797900.0,696910.0,5210900.0,14592000.0,5853300.0,4569500.0,3848900.0,82.57
IPI00370361.2,5581500.0,4464800.0,5286200.0,2264500.0,2978200.0,2036800.0,229470.0,10113000.0,6692200.0,1195500.0,12691000.0,4565700.0,75.33
IPI00370368.2,680190.0,336990.0,1885700.0,607010.0,1750100.0,1545300.0,494110.0,1055500.0,2258200.0,7503300.0,3948100.0,2363700.0,98.42
IPI00370608.3,555140.0,262260.0,303510.0,279780.0,534640.0,625190.0,363110.0,1394700.0,471960.0,343760.0,290110.0,706740.0,61.71
IPI00370658.1,627090.0,1121400.0,2293200.0,2621300.0,422700.0,1080600.0,1857400.0,508620.0,1426800.0,4714700.0,1042600.0,4949200.0,81.19
IPI00370756.3,1320500.0,2008300.0,725360.0,331930.0,404470.0,1723600.0,284540.0,2849300.0,524920.0,3946900.0,6622600.0,971950.0,104.21
IPI00370880.4,768170.0,223830.0,870650.0,545240.0,1465900.0,1967700.0,113730.0,883110.0,2601100.0,513620.0,2601200.0,3829800.0,84.39
IPI00371029.3,646050.0,454110.0,556390.0,1110000.0,1508000.0,1027900.0,881000.0,231300.0,980300.0,1046600.0,638460.0,1721100.0,47.72
IPI00371042.3,260530.0,258430.0,261560.0,300640.0,289830.0,795940.0,208160.0,70100.0,538650.0,2328600.0,301910.0,1720900.0,113.99
IPI00371094.4,3033100.0,3117100.0,2314200.0,5164300.0,5886700.0,2679400.0,899230.0,3379700.0,1275800.0,1196900.0,1677600.0,2818100.0,54.77
IPI00371139.2,1016400.0,3050300.0,3107800.0,2237800.0,1908900.0,2250800.0,1813500.0,2733300.0,3665200.0,492140.0,1223200.0,1209500.0,46.84
IPI00371185.2,20401000.0,5911500.0,14215000.0,8235900.0,20875000.0,18791000.0,5072900.0,9071500.0,44867000.0,38195000.0,25114000.0,30505000.0,63.64
IPI00371251.4,435610.0,207360.0,1654000.0,881960.0,536900.0,966350.0,3728600.0,904200.0,2131500.0,1634500.0,682570.0,4328900.0,86.78
IPI00371354.1,1051600.0,1649600.0,2270200.0,1462300.0,2740000.0,2409800.0,1100200.0,1066400.0,8314600.0,1158200.0,2192300.0,4145000.0,83.4
IPI00371513.2,2677600.0,6905100.0,1045600.0,1898100.0,1808000.0,1389100.0,1044100.0,3891300.0,1091200.0,2780900.0,5364200.0,956440.0,74.42
IPI00371679.3,1737900.0,10633000.0,3602100.0,3230500.0,6253200.0,4640700.0,998660.0,1372400.0,8219700.0,2442600.0,6234600.0,7263500.0,64.19
IPI00371717.1,899250.0,2812900.0,4387100.0,3333400.0,1810200.0,1969300.0,9810200.0,1932000.0,4197400.0,3264400.0,2902500.0,5050800.0,65.49
IPI00371737.1,516090.0,370000.0,3475600.0,884890.0,2074000.0,968490.0,329170.0,1075600.0,1409600.0,4550100.0,311680.0,635380.0,97.46
IPI00371944.3,2567300.0,434130.0,3424300.0,2266000.0,8075500.0,2977800.0,2114700.0,14944000.0,8349800.0,5303000.0,5695400.0,3626700.0,79.18
IPI00371976.4,1635500.0,1187800.0,2076900.0,118540.0,629280.0,382480.0,785160.0,627210.0,71004.0,3233500.0,326550.0,55471.0,103.9
IPI00371998.4,491850.0,352650.0,405570.0,94378.0,446380.0,247480.0,500940.0,488900.0,1173500.0,255950.0,49351.0,279820.0,71.87
IPI00372004.2,988740.0,3106000.0,5684600.0,2264900.0,9889000.0,5861400.0,2931100.0,2164800.0,7401800.0,5385900.0,4446400.0,2096900.0,59.68
IPI00372009.3,737940000.0,31519000.0,22641000.0,9964000.0,9936400.0,28412000.0,8572900.0,34007000.0,10842000.0,44798000.0,63666000.0,5025000.0,246.23
IPI00372013.3,6428000.0,1689700.0,1476200.0,1378800.0,1736600.0,1147700.0,610460.0,1851400.0,2321400.0,4615600.0,8886600.0,2157000.0,87.41
IPI00372130.3,166540.0,99848.0,58437.0,341830.0,225000.0,374990.0,871860.0,106620.0,106650.0,946660.0,244280.0,132110.0,97.47
IPI00372341.3,9373900.0,5166800.0,5384400.0,7781000.0,8038800.0,5162300.0,16028000.0,18287000.0,6319100.0,7037600.0,8455400.0,3847500.0,52.51
IPI00372350.1,1186200.0,2092000.0,22013000.0,12196000.0,2040100.0,1738900.0,924800.0,1226500.0,801500.0,822000.0,1011800.0,1255800.0,165.11
IPI00372789.3,6105900.0,5306100.0,9469200.0,4331800.0,8254000.0,14274000.0,23128000.0,16109000.0,4398400.0,16974000.0,1342500.0,3794900.0,70.61
IPI00372922.4,9765400.0,2407400.0,2731800.0,3240200.0,2127700.0,2477600.0,4774700.0,1803700.0,3120800.0,9519300.0,3559200.0,2090300.0,69.75
IPI00372936.3,794940.0,2731500.0,2935100.0,1081000.0,7844400.0,2656800.0,2119800.0,2870800.0,3267500.0,19333000.0,1299600.0,2377800.0,124.59
IPI00372958.4,1963300.0,978520.0,558000.0,754090.0,1520100.0,1039100.0,50893.0,517870.0,1470800.0,479910.0,2665800.0,511650.0,71.28
IPI00373011.3,9556500.0,1424000.0,24356000.0,5205000.0,14681000.0,5355600.0,1597100.0,6778300.0,13740000.0,26137000.0,1571300.0,3894600.0,89.94
IPI00373026.4,986070.0,758450.0,674550.0,1331400.0,164870.0,1364400.0,884850.0,357650.0,967940.0,267480.0,1123900.0,1508300.0,50.77
IPI00373045.1,5489400.0,4890800.0,7957500.0,6636300.0,6372700.0,2751300.0,10224000.0,12765000.0,7775700.0,19055000.0,2687600.0,7881700.0,57.56
IPI00373079.4,6052900.0,5957100.0,12339000.0,11124000.0,5734600.0,14871000.0,5151700.0,4686900.0,15620000.0,7747600.0,5855100.0,24837000.0,60.79
IPI00373107.5,4534000.0,1267500.0,2546500.0,2802100.0,1623200.0,3295800.0,898670.0,1812400.0,4335600.0,6554500.0,1928900.0,5129800.0,56.99
IPI00373164.1,487980.0,1025500.0,1766200.0,1148800.0,2645200.0,599420.0,7624300.0,701830.0,1326100.0,2666800.0,1904900.0,776710.0,103.38
IPI00373246.2,1531000.0,1641800.0,2086300.0,1594200.0,2110400.0,6884300.0,2412300.0,730050.0,11746000.0,1273300.0,4449300.0,5674000.0,91.6
IPI00373261.3,7390700.0,1152300.0,4357700.0,2818500.0,3859400.0,9340700.0,2385100.0,2106000.0,7763500.0,11218000.0,14142000.0,11173000.0,66.32
IPI00373402.3,2459000.0,945630.0,1332900.0,1259200.0,1977900.0,2993500.0,334830.0,990780.0,3905600.0,936690.0,582920.0,2054200.0,64.38
IPI00373472.4,67590000.0,14779000.0,19956000.0,25362000.0,10283000.0,20701000.0,29428000.0,27205000.0,25785000.0,69666000.0,15933000.0,19286000.0,67.27
IPI00373591.3,1085000.0,366530.0,584370.0,446830.0,1268000.0,669840.0,108460.0,409540.0,1039100.0,434870.0,636880.0,1948500.0,67.44
IPI00373611.2,6485700.0,4285400.0,8519200.0,9027900.0,10880000.0,12137000.0,3719200.0,4270900.0,16189000.0,15644000.0,17335000.0,18725000.0,50.99
IPI00373631.2,770850.0,466450.0,1263800.0,1015300.0,2079300.0,2921400.0,643850.0,503640.0,3220100.0,1082000.0,1976100.0,5455500.0,82.86
IPI00373643.1,712350.0,264040.0,225390.0,64102.0,1697200.0,412570.0,372590.0,790810.0,544000.0,1642300.0,198820.0,324300.0,89.38
IPI00373703.2,370140.0,1476100.0,861990.0,486070.0,2693900.0,2071600.0,2301000.0,1438400.0,4827900.0,1475700.0,2771900.0,3149500.0,63.44
IPI00382068.1,15099000.0,1959400.0,73490000.0,175230000.0,8576200.0,5441500.0,1188500.0,4515300.0,865650.0,5392200.0,727630.0,2376400.0,209.87
IPI00382069.1,153660000.0,329410000.0,3281800.0,10162000.0,95115000.0,12935000.0,2124000.0,64835000.0,1428300.0,6835800.0,2137600.0,4935200.0,171.84
IPI00382090.1,897960.0,1580200.0,387600.0,1318700.0,204110.0,1331400.0,179850.0,129460.0,448640.0,900210.0,166480.0,331360.0,80.04
IPI00382107.1,3084500.0,2210900.0,2543600.0,1704800.0,13509000.0,3937800.0,1867200.0,3123100.0,1894800.0,5475200.0,3070800.0,1252400.0,90.99
IPI00382246.1,79049000.0,75042000.0,38567000.0,61240000.0,74727000.0,136020000.0,55333000.0,316840000.0,83183000.0,94285000.0,208440000.0,78636000.0,73.01
IPI00382376.1,2850700.0,1091900.0,3977900.0,3920900.0,1854800.0,2217400.0,5630500.0,2345700.0,1691100.0,944870.0,2757100.0,4128000.0,50.15
IPI00387212.1,429610.0,937530.0,1781400.0,1877400.0,1682600.0,1021200.0,480330.0,365840.0,1074000.0,494230.0,1604600.0,771660.0,54.1
IPI00387232.1,8725900.0,1915100.0,2253000.0,1538500.0,10420000.0,3988900.0,2148800.0,4943700.0,7344200.0,10428000.0,8684300.0,3937700.0,61.66
IPI00387771.6,286570.0,119140.0,324000.0,204370.0,341210.0,225960.0,2015500.0,2276000.0,320740.0,716090.0,166680.0,266120.0,121.75
IPI00387868.2,1502100.0,494450.0,486630.0,416080.0,615270.0,399960.0,1274500.0,321140.0,771760.0,1197800.0,789010.0,328020.0,56.13
IPI00388101.1,4259100.0,2231600.0,998180.0,2822500.0,281320.0,1946700.0,2025100.0,2022200.0,1026300.0,418680.0,2712400.0,630270.0,65.68
IPI00388327.3,1219100.0,123510.0,2887300.0,1010400.0,835480.0,2392900.0,408780.0,452650.0,2058800.0,5050800.0,4923900.0,1116500.0,89.3
IPI00388788.3,515440.0,188060.0,531470.0,286130.0,498060.0,1331300.0,187720.0,1463800.0,1088100.0,904440.0,1427800.0,2329200.0,72.93
IPI00388794.2,182500.0,30081.0,371590.0,408690.0,79754.0,336420.0,79009.0,333820.0,539450.0,319360.0,205980.0,937620.0,77.58
IPI00388880.5,2071700.0,4442500.0,2350400.0,4055200.0,10880000.0,7040700.0,598490.0,23665000.0,2298000.0,2784500.0,4970800.0,1657700.0,113.95
IPI00389245.2,3748600.0,258500.0,1035200.0,2670200.0,1994300.0,1269800.0,519560.0,1368000.0,736810.0,531780.0,193370.0,1026600.0,82.74
IPI00389281.4,94974.0,46415.0,639660.0,254440.0,160800.0,411360.0,33328.0,359030.0,3096200.0,86386.0,241730.0,850970.0,162.11
IPI00389654.2,547550.0,454010.0,1228500.0,2560700.0,367240.0,894330.0,443100.0,5795000.0,1121200.0,5558100.0,187410.0,579550.0,120.69
IPI00389806.4,4727900.0,9661700.0,1798500.0,4781400.0,5846600.0,6515800.0,228270.0,9987900.0,3865800.0,4421800.0,17754000.0,2314900.0,78.35
IPI00389870.3,1517400.0,1045000.0,4421000.0,3909100.0,2510800.0,7507000.0,1749100.0,779940.0,9274500.0,6073600.0,4677300.0,10489000.0,72.46
IPI00390323.3,3299000.0,941220.0,4229000.0,3251500.0,15841000.0,4111100.0,2955300.0,1712900.0,7902400.0,9074300.0,30422000.0,2843300.0,116.21
IPI00391300.3,6204200.0,911080.0,558560.0,1900900.0,1580600.0,10666000.0,5607200.0,2034100.0,889940.0,1162300.0,7208500.0,1546100.0,96.96
IPI00391441.3,629970.0,725170.0,986360.0,884680.0,1979500.0,1653500.0,666020.0,661260.0,2307100.0,6184400.0,1052800.0,2440400.0,93.1
IPI00391486.4,2021700.0,2755600.0,4914700.0,2606800.0,5819000.0,2706900.0,6345900.0,4610100.0,1863300.0,3056000.0,1531500.0,4051100.0,45.22
IPI00391633.7,22355000.0,26603000.0,19370000.0,26608000.0,12913000.0,25045000.0,16548000.0,11755000.0,19684000.0,37820000.0,29380000.0,30552000.0,32.89
IPI00391873.2,110080.0,183130.0,1010200.0,1015900.0,1209500.0,594490.0,200830.0,109430.0,691870.0,968130.0,114740.0,1251800.0,73.96
IPI00393033.4,172290.0,219560.0,471460.0,166670.0,629310.0,367570.0,621140.0,325770.0,282170.0,1661500.0,299060.0,491400.0,85.21
IPI00393087.3,2469600.0,124610.0,89681.0,176850.0,602400.0,326940.0,84775.0,258740.0,309590.0,306630.0,917050.0,221670.0,135.85
IPI00393188.2,1571000.0,1307300.0,2682200.0,1416100.0,2864100.0,4900200.0,282880.0,1482200.0,5333800.0,1270200.0,3658300.0,3355600.0,62.36
IPI00393595.13,2200400.0,2590000.0,12789000.0,4615700.0,1530700.0,3409700.0,19749000.0,3115200.0,2071300.0,1210300.0,417210.0,11777000.0,110.17
IPI00393676.1,597400.0,383880.0,1702300.0,943540.0,1871300.0,1882100.0,1763400.0,499870.0,2573100.0,1427300.0,559030.0,3631000.0,65.25
IPI00393975.2,9808300.0,10106000.0,6757500.0,3539300.0,5388100.0,12132000.0,855500.0,12379000.0,5784100.0,10781000.0,7154200.0,4322300.0,49.13
IPI00395196.4,9997500.0,249300.0,477800.0,647320.0,562310.0,654980.0,385820.0,117030.0,794560.0,1337900.0,414870.0,1008700.0,196.9
IPI00395293.1,708540.0,185310.0,250600.0,1254300.0,871880.0,835640.0,176420.0,544100.0,1010400.0,2060900.0,1666000.0,568270.0,69.33
IPI00396852.2,3491900.0,33467000.0,7511000.0,1259200.0,275700.0,24682000.0,1278600.0,4379900.0,2126100.0,14722000.0,2218800.0,1629600.0,132.58
